Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
7,21,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,22,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,23,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,24,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,25,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,27,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,28,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,29,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,30,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,31,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,32,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,33,-3,-2,-1,-1,1,1,2,3,3,3,3
7,34,-2,-1,-1,1,1,2,3,3,3,3,2
7,35,-1,-1,1,1,2,3,3,3,3,2,1
7,36,-1,1,1,2,3,3,3,3,2,1,1
7,37,1,1,2,3,3,3,3,2,1,1,-1
7,38,1,2,3,3,3,3,2,1,1,-1,-1
7,39,2,3,3,3,3,2,1,1,-1,-1,-2
7,40,3,3,3,3,2,1,1,-1,-1,-2,-3
7,41,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,42,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,43,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,44,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,47,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,48,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,49,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,50,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,51,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,52,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,53,-3,-2,-1,-1,1,1,2,3,3,3,3
7,54,-2,-1,-1,1,1,2,3,3,3,3,2
7,55,-1,-1,1,1,2,3,3,3,3,2,1
7,56,-1,1,1,2,3,3,3,3,2,1,1
7,57,1,1,2,3,3,3,3,2,1,1,-1
7,58,1,2,3,3,3,3,2,1,1,-1,-1
7,59,2,3,3,3,3,2,1,1,-1,-1,-2
7,60,3,3,3,3,2,1,1,-1,-1,-2,-3
7,61,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,62,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,63,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,64,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,67,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,68,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,69,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,70,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,71,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,72,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,73,-3,-2,-1,-1,1,1,2,3,3,3,3
7,74,-2,-1,-1,1,1,2,3,3,3,3,2
7,75,-1,-1,1,1,2,3,3,3,3,2,1
7,76,-1,1,1,2,3,3,3,3,2,1,1
7,77,1,1,2,3,3,3,3,2,1,1,-1
7,78,1,2,3,3,3,3,2,1,1,-1,-1
7,79,2,3,3,3,3,2,1,1,-1,-1,-2
7,80,3,3,3,3,2,1,1,-1,-1,-2,-3
7,81,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,82,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,83,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,84,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,87,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,88,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,89,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,90,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,91,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,92,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,93,-3,-2,-1,-1,1,1,2,3,3,3,3
7,94,-2,-1,-1,1,1,2,3,3,3,3,2
7,95,-1,-1,1,1,2,3,3,3,3,2,1
7,96,-1,1,1,2,3,3,3,3,2,1,1
7,97,1,1,2,3,3,3,3,2,1,1,-1
7,98,1,2,3,3,3,3,2,1,1,-1,-1
7,99,2,3,3,3,3,2,1,1,-1,-1,-2
7,100,3,3,3,3,2,1,1,-1,-1,-2,-3
7,101,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,102,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,103,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,104,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,107,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,108,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,109,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,110,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,111,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,112,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,113,-3,-2,-1,-1,1,1,2,3,3,3,3
7,114,-2,-1,-1,1,1,2,3,3,3,3,2
7,115,-1,-1,1,1,2,3,3,3,3,2,1
7,116,-1,1,1,2,3,3,3,3,2,1,1
7,117,1,1,2,3,3,3,3,2,1,1,-1
7,118,1,2,3,3,3,3,2,1,1,-1,-1
7,119,2,3,3,3,3,2,1,1,-1,-1,-2
7,120,3,3,3,3,2,1,1,-1,-1,-2,-3
7,121,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,122,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,123,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,124,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,127,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,128,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,129,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,130,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,131,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,132,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,133,-3,-2,-1,-1,1,1,2,3,3,3,3
7,134,-2,-1,-1,1,1,2,3,3,3,3,2
7,135,-1,-1,1,1,2,3,3,3,3,2,1
7,136,-1,1,1,2,3,3,3,3,2,1,1
7,137,1,1,2,3,3,3,3,2,1,1,-1
7,138,1,2,3,3,3,3,2,1,1,-1,-1
7,139,2,3,3,3,3,2,1,1,-1,-1,-2
7,140,3,3,3,3,2,1,1,-1,-1,-2,-3
7,141,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,142,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,143,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,144,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,147,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,148,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,149,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,150,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,151,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,152,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,153,-3,-2,-1,-1,1,1,2,3,3,3,3
7,154,-2,-1,-1,1,1,2,3,3,3,3,2
7,155,-1,-1,1,1,2,3,3,3,3,2,1
7,156,-1,1,1,2,3,3,3,3,2,1,1
7,157,1,1,2,3,3,3,3,2,1,1,-1
7,158,1,2,3,3,3,3,2,1,1,-1,-1
7,159,2,3,3,3,3,2,1,1,-1,-1,-2
7,160,3,3,3,3,2,1,1,-1,-1,-2,-3
7,161,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,162,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,163,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,164,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,165,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,166,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,167,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,168,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,169,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,170,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,171,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,172,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,173,-3,-2,-1,-1,1,1,2,3,3,3,3
7,174,-2,-1,-1,1,1,2,3,3,3,3,2
7,175,-1,-1,1,1,2,3,3,3,3,2,1
7,176,-1,1,1,2,3,3,3,3,2,1,1
7,177,1,1,2,3,3,3,3,2,1,1,-1
7,178,1,2,3,3,3,3,2,1,1,-1,-1
7,179,2,3,3,3,3,2,1,1,-1,-1,-2
7,180,3,3,3,3,2,1,1,-1,-1,-2,-3
7,181,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,182,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,183,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,184,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,185,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,186,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,187,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,188,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,189,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,190,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,191,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,192,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,193,-3,-2,-1,-1,1,1,2,3,3,3,3
7,194,-2,-1,-1,1,1,2,3,3,3,3,2
7,195,-1,-1,1,1,2,3,3,3,3,2,1
7,196,-1,1,1,2,3,3,3,3,2,1,1
7,197,1,1,2,3,3,3,3,2,1,1,-1
7,198,1,2,3,3,3,3,2,1,1,-1,-1
7,199,2,3,3,3,3,2,1,1,-1,-1,-2
7,200,3,3,3,3,2,1,1,-1,-1,-2,-3
7,201,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,202,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,203,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,204,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,205,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,206,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,207,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,208,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,209,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,210,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,211,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,212,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,213,-3,-2,-1,-1,1,1,2,3,3,3,3
7,214,-2,-1,-1,1,1,2,3,3,3,3,2
7,215,-1,-1,1,1,2,3,3,3,3,2,1
7,216,-1,1,1,2,3,3,3,3,2,1,1
7,217,1,1,2,3,3,3,3,2,1,1,-1
7,218,1,2,3,3,3,3,2,1,1,-1,-1
7,219,2,3,3,3,3,2,1,1,-1,-1,-2
7,220,3,3,3,3,2,1,1,-1,-1,-2,-3
7,221,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,222,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,223,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,224,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,225,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,226,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,227,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,228,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,229,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,230,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,231,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,232,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,233,-3,-2,-1,-1,1,1,2,3,3,3,3
7,234,-2,-1,-1,1,1,2,3,3,3,3,2
7,235,-1,-1,1,1,2,3,3,3,3,2,1
7,236,-1,1,1,2,3,3,3,3,2,1,1
7,237,1,1,2,3,3,3,3,2,1,1,-1
7,238,1,2,3,3,3,3,2,1,1,-1,-1
7,239,2,3,3,3,3,2,1,1,-1,-1,-2
7,240,3,3,3,3,2,1,1,-1,-1,-2,-3
7,241,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,242,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,243,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,244,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,245,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,246,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,247,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,248,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,249,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,250,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,251,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,252,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,253,-3,-2,-1,-1,1,1,2,3,3,3,3
7,254,-2,-1,-1,1,1,2,3,3,3,3,2
7,255,-1,-1,1,1,2,3,3,3,3,2,1
7,256,-1,1,1,2,3,3,3,3,2,1,1
7,257,1,1,2,3,3,3,3,2,1,1,-1
7,258,1,2,3,3,3,3,2,1,1,-1,-1
7,259,2,3,3,3,3,2,1,1,-1,-1,-2
7,260,3,3,3,3,2,1,1,-1,-1,-2,-3
7,261,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,262,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,263,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,264,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,265,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,266,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,267,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,268,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,269,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,270,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
7,271,-3,-3,-3,-2,-1,-1,1,1,2,3,3
7,272,-3,-3,-2,-1,-1,1,1,2,3,3,3
7,273,-3,-2,-1,-1,1,1,2,3,3,3,3
7,274,-2,-1,-1,1,1,2,3,3,3,3,2
7,275,-1,-1,1,1,2,3,3,3,3,2,1
7,276,-1,1,1,2,3,3,3,3,2,1,1
7,277,1,1,2,3,3,3,3,2,1,1,-1
7,278,1,2,3,3,3,3,2,1,1,-1,-1
7,279,2,3,3,3,3,2,1,1,-1,-1,-2
7,280,3,3,3,3,2,1,1,-1,-1,-2,-3
7,281,3,3,3,2,1,1,-1,-1,-2,-3,-3
7,282,3,3,2,1,1,-1,-1,-2,-3,-3,-3
7,283,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
7,284,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
7,285,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
7,286,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
7,287,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
7,288,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
7,289,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
7,290,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,1,0,3,3,2,1,1,-1,-1,-2,-3,-3
8,2,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,3,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,4,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,5,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,6,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,7,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,8,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,9,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,10,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,11,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,12,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,13,-3,-2,-1,-1,1,1,2,3,3,3,3
8,14,-2,-1,-1,1,1,2,3,3,3,3,2
8,15,-1,-1,1,1,2,3,3,3,3,2,1
8,16,-1,1,1,2,3,3,3,3,2,1,1
8,17,1,1,2,3,3,3,3,2,1,1,-1
8,18,1,2,3,3,3,3,2,1,1,-1,-1
8,19,2,3,3,3,3,2,1,1,-1,-1,-2
8,20,3,3,3,3,2,1,1,-1,-1,-2,-3
8,21,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,22,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,23,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,24,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,25,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,26,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,27,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,28,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,29,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,30,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,31,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,32,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,33,-3,-2,-1,-1,1,1,2,3,3,3,3
8,34,-2,-1,-1,1,1,2,3,3,3,3,2
8,35,-1,-1,1,1,2,3,3,3,3,2,1
8,36,-1,1,1,2,3,3,3,3,2,1,1
8,37,1,1,2,3,3,3,3,2,1,1,-1
8,38,1,2,3,3,3,3,2,1,1,-1,-1
8,39,2,3,3,3,3,2,1,1,-1,-1,-2
8,40,3,3,3,3,2,1,1,-1,-1,-2,-3
8,41,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,42,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,43,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,44,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,45,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,46,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,47,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,48,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,49,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,50,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,51,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,52,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,53,-3,-2,-1,-1,1,1,2,3,3,3,3
8,54,-2,-1,-1,1,1,2,3,3,3,3,2
8,55,-1,-1,1,1,2,3,3,3,3,2,1
8,56,-1,1,1,2,3,3,3,3,2,1,1
8,57,1,1,2,3,3,3,3,2,1,1,-1
8,58,1,2,3,3,3,3,2,1,1,-1,-1
8,59,2,3,3,3,3,2,1,1,-1,-1,-2
8,60,3,3,3,3,2,1,1,-1,-1,-2,-3
8,61,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,62,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,63,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,64,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,65,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,66,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,67,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,68,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,69,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,70,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,71,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,72,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,73,-3,-2,-1,-1,1,1,2,3,3,3,3
8,74,-2,-1,-1,1,1,2,3,3,3,3,2
8,75,-1,-1,1,1,2,3,3,3,3,2,1
8,76,-1,1,1,2,3,3,3,3,2,1,1
8,77,1,1,2,3,3,3,3,2,1,1,-1
8,78,1,2,3,3,3,3,2,1,1,-1,-1
8,79,2,3,3,3,3,2,1,1,-1,-1,-2
8,80,3,3,3,3,2,1,1,-1,-1,-2,-3
8,81,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,82,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,83,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,84,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,85,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,86,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,87,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,88,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,89,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,90,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,91,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,92,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,93,-3,-2,-1,-1,1,1,2,3,3,3,3
8,94,-2,-1,-1,1,1,2,3,3,3,3,2
8,95,-1,-1,1,1,2,3,3,3,3,2,1
8,96,-1,1,1,2,3,3,3,3,2,1,1
8,97,1,1,2,3,3,3,3,2,1,1,-1
8,98,1,2,3,3,3,3,2,1,1,-1,-1
8,99,2,3,3,3,3,2,1,1,-1,-1,-2
8,100,3,3,3,3,2,1,1,-1,-1,-2,-3
8,101,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,102,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,103,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,104,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,105,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,106,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,107,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,108,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,109,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,110,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,111,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,112,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,113,-3,-2,-1,-1,1,1,2,3,3,3,3
8,114,-2,-1,-1,1,1,2,3,3,3,3,2
8,115,-1,-1,1,1,2,3,3,3,3,2,1
8,116,-1,1,1,2,3,3,3,3,2,1,1
8,117,1,1,2,3,3,3,3,2,1,1,-1
8,118,1,2,3,3,3,3,2,1,1,-1,-1
8,119,2,3,3,3,3,2,1,1,-1,-1,-2
8,120,3,3,3,3,2,1,1,-1,-1,-2,-3
8,121,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,122,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,123,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,124,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,125,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,126,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,127,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,128,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,129,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,130,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,131,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,132,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,133,-3,-2,-1,-1,1,1,2,3,3,3,3
8,134,-2,-1,-1,1,1,2,3,3,3,3,2
8,135,-1,-1,1,1,2,3,3,3,3,2,1
8,136,-1,1,1,2,3,3,3,3,2,1,1
8,137,1,1,2,3,3,3,3,2,1,1,-1
8,138,1,2,3,3,3,3,2,1,1,-1,-1
8,139,2,3,3,3,3,2,1,1,-1,-1,-2
8,140,3,3,3,3,2,1,1,-1,-1,-2,-3
8,141,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,142,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,143,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,144,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,145,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,146,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,147,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,148,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,149,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,150,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
8,151,-3,-3,-3,-2,-1,-1,1,1,2,3,3
8,152,-3,-3,-2,-1,-1,1,1,2,3,3,3
8,153,-3,-2,-1,-1,1,1,2,3,3,3,3
8,154,-2,-1,-1,1,1,2,3,3,3,3,2
8,155,-1,-1,1,1,2,3,3,3,3,2,1
8,156,-1,1,1,2,3,3,3,3,2,1,1
8,157,1,1,2,3,3,3,3,2,1,1,-1
8,158,1,2,3,3,3,3,2,1,1,-1,-1
8,159,2,3,3,3,3,2,1,1,-1,-1,-2
8,160,3,3,3,3,2,1,1,-1,-1,-2,-3
8,161,3,3,3,2,1,1,-1,-1,-2,-3,-3
8,162,3,3,2,1,1,-1,-1,-2,-3,-3,-3
8,163,3,2,1,1,-1,-1,-2,-3,-3,-3,-3
8,164,2,1,1,-1,-1,-2,-3,-3,-3,-3,-2
8,165,1,1,-1,-1,-2,-3,-3,-3,-3,-2,-1
8,166,1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1
8,167,-1,-1,-2,-3,-3,-3,-3,-2,-1,-1,1
8,168,-1,-2,-3,-3,-3,-3,-2,-1,-1,1,1
8,169,-2,-3,-3,-3,-3,-2,-1,-1,1,1,2
8,170,-3,-3,-3,-3,-2,-1,-1,1,1,2,3
